24,0
0,0
26,0
0,0
0,0
16,0
0,0
0,0
0,0
0,0
0,0
0,0
7,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,0
0,0
0,0
3,0
7,0
0,0
0,0
0,0
0,0
23,0
7,0
0,0
26,0
0,0
0,0
0,0
3,0
0,0
24,0
0,0
0,0
7,0
0,0
0,0
0,0
0,0
16,0
0,0
0,0
0,0
7,0
16,0
0,0
0,0
7,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19,0
0,0
26,0
0,0
0,0
0,0
0,0
0,0
16,0
3,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7,0
0,0
7,0
0,0
0,0
0,0
0,0
0,0
0,0
7,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7,0
3,0
0,0
7,0
0,0
7,0
0,0
24,0
0,0
7,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7,0
0,0
3,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24,0
7,0
0,0
0,0
0,0
0,0
0,0
7,0
0,0
0,0
0,0
0,0
7,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24,0
0,0
0,0
0,0
0,0
7,0
26,0
0,0
0,0
0,0
0,0
0,0
0,0
7,0
0,0
0,0
16,0
0,0
0,0
0,0
0,0
26,0
0,0
0,0
0,0
7,0
0,0
10,0
7,0
0,0
0,0
0,0
0,0
3,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
28,0
0,0
0,0
16,0
0,0
0,0
0,0
0,0
24,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
7,0
16,0
26,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7,0
0,0
0,0
0,0
0,0
0,0
24,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16,0
0,0
0,0
0,0
0,0
24,0
0,0
0,0
0,0
16,0
24,0
0,0
0,0
16,0
0,0
7,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7,0
24,0
7,0
0,0
7,0
0,0
0,0
0,0
0,0
7,0
0,0
0,0
27,0
0,0
0,0
0,0
26,0
0,0
0,0
0,0
0,0
0,0
7,0
0,0
28,0
0,0
0,0
0,0
0,0
0,0
0,0
4,0
0,0
0,0
26,0
0,0
0,0
26,0
0,0
7,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
7,0
23,0
0,0
26,0
0,0
0,0
0,0
7,0
0,0
16,0
0,0
7,0
0,0
0,0
7,0
4,0
0,0
7,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
