3,18,FALSE
18,18,TRUE
0,18,FALSE
18,18,TRUE
20,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
20,18,FALSE
0,18,FALSE
18,18,TRUE
15,18,FALSE
18,18,TRUE
15,18,FALSE
18,18,TRUE
18,18,TRUE
11,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
23,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
2,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
9,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
17,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
3,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
4,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
17,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
13,18,FALSE
17,18,FALSE
18,18,TRUE
18,18,TRUE
3,18,FALSE
18,18,TRUE
1,18,FALSE
15,18,FALSE
18,18,TRUE
3,18,FALSE
17,18,FALSE
18,18,TRUE
3,18,FALSE
7,18,FALSE
18,18,TRUE
18,18,TRUE
15,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
3,18,FALSE
18,18,TRUE
18,18,TRUE
25,18,FALSE
3,18,FALSE
18,18,TRUE
18,18,TRUE
23,18,FALSE
18,18,TRUE
18,18,TRUE
25,18,FALSE
15,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
1,18,FALSE
1,18,FALSE
18,18,TRUE
18,18,TRUE
3,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
3,18,FALSE
17,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
17,18,FALSE
18,18,TRUE
13,18,FALSE
18,18,TRUE
11,18,FALSE
18,18,TRUE
18,18,TRUE
1,18,FALSE
1,18,FALSE
18,18,TRUE
3,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
10,18,FALSE
18,18,TRUE
1,18,FALSE
20,18,FALSE
23,18,FALSE
3,18,FALSE
18,18,TRUE
18,18,TRUE
1,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
3,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
7,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
3,18,FALSE
18,18,TRUE
18,18,TRUE
3,18,FALSE
20,18,FALSE
7,18,FALSE
18,18,TRUE
18,18,TRUE
17,18,FALSE
23,18,FALSE
3,18,FALSE
10,18,FALSE
18,18,TRUE
23,18,FALSE
3,18,FALSE
18,18,TRUE
10,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
3,18,FALSE
15,18,FALSE
7,18,FALSE
25,18,FALSE
18,18,TRUE
17,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
23,18,FALSE
3,18,FALSE
10,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
1,18,FALSE
17,18,FALSE
13,18,FALSE
18,18,TRUE
18,18,TRUE
0,18,FALSE
17,18,FALSE
0,18,FALSE
18,18,TRUE
18,18,TRUE
3,18,FALSE
18,18,TRUE
18,18,TRUE
17,18,FALSE
24,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
9,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
1,18,FALSE
18,18,TRUE
18,18,TRUE
3,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
23,18,FALSE
18,18,TRUE
1,18,FALSE
18,18,TRUE
10,18,FALSE
0,18,FALSE
18,18,TRUE
25,18,FALSE
18,18,TRUE
17,18,FALSE
18,18,TRUE
9,18,FALSE
18,18,TRUE
17,18,FALSE
18,18,TRUE
18,18,TRUE
25,18,FALSE
18,18,TRUE
1,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
17,18,FALSE
3,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
15,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
0,18,FALSE
28,18,FALSE
18,18,TRUE
25,18,FALSE
18,18,TRUE
3,18,FALSE
18,18,TRUE
18,18,TRUE
20,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
7,18,FALSE
17,18,FALSE
18,18,TRUE
17,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
16,18,FALSE
18,18,TRUE
1,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
17,18,FALSE
25,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
22,18,FALSE
18,18,TRUE
18,18,TRUE
18,18,TRUE
18,18,TRUE
3,18,FALSE
18,18,TRUE
21,18,FALSE
18,18,TRUE
28,18,FALSE
18,18,TRUE
